Macro Região;UF;Região;Município;Código Município;Qtd. Empregos Hospedagem;Qtd. Estabelecimentos Hospedagem;Demanda Internacional;Demanda Doméstica;Cluster 2017 (Categoria)
Sul;SC;VALE DAS ÁGUAS;Serra Alta;4217550;1;1;0;0;D
Sul;SC;Encantos do Sul ;Siderópolis;4217600;3;2;320;0;D
Sul;SC;Caminho dos Canyons;Sombrio;4217709;4;1;599;27.870;D
Sul;SC;VALE DAS ÁGUAS;Sul Brasil;4217758;0;0;0;0;E
Sul;SC;Caminhos do Alto Vale;Taió;4217808;11;2;174;35.613;D
Sul;SC;Vale do Contestado;Tangará;4217907;0;0;0;6.848;D
Sul;SC;Costa Verde & Mar;Tijucas;4218004;10;2;280;28.622;D
Sul;SC;Caminho dos Canyons;Timbé do Sul;4218103;0;2;178;1.125;D
Sul;SC;Vale Europeu;Timbó;4218202;56;2;912;8.690;D
Sul;SC;Vale do Contestado;Timbó Grande;4218251;5;2;0;0;D
Sul;SC;Vale do Contestado;Três Barras;4218301;11;1;340;14.614;D
Sul;SC;Encantos do Sul ;Treviso;4218350;0;0;0;0;E
Sul;SC;Encantos do Sul ;Treze de Maio;4218400;0;0;0;0;E
Sul;SC;Vale do Contestado;Treze Tílias;4218509;55;7;1.138;12.269;C
Sul;SC;Caminhos do Alto Vale;Trombudo Central;4218608;0;1;0;19.256;D
Sul;SC;Encantos do Sul ;Tubarão;4218707;185;11;1.984;39.502;C
Sul;SC;Caminho dos Canyons;Turvo;4218806;8;2;0;0;D
Sul;SC;VALE DAS ÁGUAS;União do Oeste;4218855;0;0;0;0;E
Sul;SC;Serra Catarinense;Urubici;4218905;52;37;87;26.679;B
Sul;SC;Serra Catarinense;Urupema;4218954;3;2;0;1.125;D
Sul;SC;Encantos do Sul ;Urussanga;4219002;16;4;578;648;D
Sul;SC;Vale do Contestado;Vargeão;4219101;0;0;0;0;E
Sul;SC;Caminhos do Alto Vale;Vidal Ramos;4219200;6;2;0;0;D
Sul;SC;Vale do Contestado;Videira;4219309;66;5;702;64.284;C
Sul;SC;Caminhos do Alto Vale;Vitor Meireles;4219358;0;1;0;0;D
Sul;SC;Caminhos do Alto Vale;Witmarsum;4219408;0;0;179;0;D
Sul;SC;Grande Oeste;Xanxerê;4219507;86;5;146;44.175;C
Sul;SC;Grande Oeste;Xaxim;4219705;14;3;243;10.302;D
Sul;SC;Vale do Contestado;Zortéa;4219853;0;0;179;0;D
Sul;RS;Pampa Gaúcho;Aceguá;4300034;3;1;0;0;D
Sul;RS;Rota das Araucárias;Água Santa;4300059;0;0;0;0;E
Sul;RS;Central;Agudo;4300109;5;2;0;0;D
Sul;RS;Rota do Yucumã;Ajuricaba;4300208;0;0;0;1.688;D
Sul;RS;Rota do Rio Uruguai;Alecrim;4300307;0;0;0;3.410;D
Sul;RS;Fronteira;Alegrete;4300406;52;9;3.473;93.745;C
Sul;RS;Rota do Rio Uruguai;Alegria;4300455;0;0;0;0;E
Sul;RS;Rota Águas e Pedras;Alpestre;4300505;0;1;0;11.214;D
Sul;RS;Rota Águas e Pedras;Ametista do Sul;4300646;12;2;191;11.214;D
Sul;RS;Vale do Taquari;Anta Gorda;4300703;2;2;0;0;D
Sul;RS;Uva e Vinho;Antônio Prado;4300802;12;3;252;3.026;D
Sul;RS;Costa Doce;Arambaré;4300851;3;4;0;16.472;D
Sul;RS;Vale do Rio dos Sinos;Araricá;4300877;0;0;0;0;E
Sul;RS;Termas e Lagos;Aratiba;4300901;6;1;0;0;D
Sul;RS;Vale do Taquari;Arroio do Meio;4301008;4;2;0;34.317;D
Sul;RS;Litoral Norte Gaúcho;Arroio do Sal;4301057;50;11;519;57.509;C
Sul;RS;Carbonífera;Arroio dos Ratos;4301107;1;2;0;1.125;D
Sul;RS;Costa Doce;Arroio Grande;4301305;0;0;0;14.888;D
Sul;RS;Vale do Taquari;Arvorezinha;4301404;5;2;81;14.888;D
Sul;RS;Rota do Yucumã;Augusto Pestana;4301503;2;1;163;1.683;D
Sul;RS;Termas e Lagos;Áurea;4301552;0;0;0;0;E
Sul;RS;Pampa Gaúcho;Bagé;4301602;142;12;1.321;274.902;C
Sul;RS;Litoral Norte Gaúcho;Balneário Pinhal;4301636;10;5;760;28.494;D
Sul;RS;Vale do Caí;Barão;4301651;0;0;0;0;E
Sul;RS;Carbonífera;Barão do Triunfo;4301750;0;0;0;0;E
Sul;RS;Rota do Yucumã;Barra do Guarita;4301859;0;0;0;0;E
Sul;RS;Fronteira;Barra do Quaraí;4301875;0;1;0;0;D
Sul;RS;Costa Doce;Barra do Ribeiro;4301909;0;3;0;2.236;D
Sul;RS;Alto da Serra do Botucaraí;Barros Cassal;4302006;1;2;0;0;D
Sul;RS;Uva e Vinho;Bento Gonçalves;4302105;579;30;8.103;164.856;B
Sul;RS;Rota do Rio Uruguai;Boa Vista do Buricá;4302204;12;1;0;12.746;D
Sul;RS;Rota das Terras Encantadas;Boa Vista do Cadeado;4302220;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Boa Vista do Incra;4302238;0;0;0;0;E
Sul;RS;Campos de Cima da Serra;Bom Jesus;4302303;8;4;63;0;D
Sul;RS;Vale do Caí;Bom Princípio;4302352;0;0;379;24.956;D
Sul;RS;Rota do Yucumã;Bom Progresso;4302378;0;0;0;0;E
Sul;RS;Vale do Taquari;Bom Retiro do Sul;4302402;0;0;0;1.125;D
Sul;RS;Vale do Taquari;Boqueirão do Leão;4302451;0;1;0;24.956;D
Sul;RS;Rota Missões;Bossoroca;4302501;1;1;0;0;D
Sul;RS;Rota do Yucumã;Bozano;4302584;0;0;0;2.260;D
Sul;RS;Rota do Yucumã;Braga;4302600;0;0;0;0;E
Sul;RS;Vale do Caí;Brochier;4302659;0;0;0;0;E
Sul;RS;Carbonífera;Butiá;4302709;19;3;0;0;D
Sul;RS;Pampa Gaúcho;Caçapava do Sul;4302808;12;9;867;88.213;C
Sul;RS;Central;Cachoeira do Sul;4303004;66;7;3.458;112.223;C
Sul;RS;Delta do Jacuí;Cachoeirinha;4303103;52;2;777;37.818;D
Sul;RS;Rota das Araucárias;Cacique Doble;4303202;2;2;182;0;D
Sul;RS;Rota Missões;Caibaté;4303301;0;0;0;0;E
Sul;RS;Rota Águas e Pedras;Caiçara;4303400;0;0;0;0;E
Sul;RS;Costa Doce;Camaquã;4303509;26;4;1.502;40.201;D
Sul;RS;Campos de Cima da Serra;Cambará do Sul;4303608;56;22;1.803;16.230;C
Sul;RS;Campos de Cima da Serra;Campestre da Serra;4303673;0;0;0;0;E
Sul;RS;Rota do Rio Uruguai;Campina das Missões;4303707;0;1;0;0;D
Sul;RS;Vale do Rio dos Sinos;Campo Bom;4303905;13;1;572;38.135;D
Sul;RS;Rota do Yucumã;Campo Novo;4304002;0;0;0;0;E
Sul;RS;Vale do Rio Pardo;Candelária;4304200;16;4;0;21.204;D
Sul;RS;Rota do Rio Uruguai;Cândido Godói;4304309;0;0;0;0;E
Sul;RS;Pampa Gaúcho;Candiota;4304358;7;3;0;11.556;D
Sul;RS;Hortênsias;Canela;4304408;586;54;8.108;147.149;B
Sul;RS;Costa Doce;Canguçu;4304507;13;1;17;44.663;D
Sul;RS;Delta do Jacuí;Canoas;4304606;198;16;16.095;104.533;C
Sul;RS;Litoral Norte Gaúcho;Capão da Canoa;4304630;138;42;28.331;393.051;B
Sul;RS;Vale do Caí;Capela de Santana;4304689;0;0;0;8.236;D
Sul;RS;Litoral Norte Gaúcho;Capivari do Sul;4304671;0;1;0;0;D
Sul;RS;Litoral Norte Gaúcho;Caraá;4304713;0;1;0;0;D
Sul;RS;Uva e Vinho;Carlos Barbosa;4304804;11;3;1.771;22.930;D
Sul;RS;Uva e Vinho;Casca;4304903;2;2;0;1.125;D
Sul;RS;Rota do Yucumã;Catuípe;4305009;0;0;0;0;E
Sul;RS;Uva e Vinho;Caxias do Sul;4305108;435;23;10.495;479.511;B
Sul;RS;Termas e Lagos;Centenário;4305116;0;0;0;0;E
Sul;RS;Rota Missões;Cerro Largo;4305207;11;2;568;8.236;D
Sul;RS;Cultura e Tradição;Chapada;4305306;1;2;103;0;D
Sul;RS;Carbonífera;Charqueadas;4305355;13;5;0;8.553;D
Sul;RS;Rota do Yucumã;Chiapetta;4305405;0;0;0;14.888;D
Sul;RS;Costa Doce;Chuí;4305439;79;5;3.463;0;D
Sul;RS;Litoral Norte Gaúcho;Cidreira;4305454;11;2;1.840;155.920;D
Sul;RS;Vale do Taquari;Colinas;4305587;0;0;0;6.776;D
Sul;RS;Rota das Terras Encantadas;Colorado;4305603;2;1;0;11.697;D
Sul;RS;Rota do Yucumã;Condor;4305702;0;0;0;0;E
Sul;RS;Cultura e Tradição;Constantina;4305801;0;0;0;2.236;D
Sul;RS;Vale do Taquari;Coqueiro Baixo;4305835;0;0;0;8.236;D
Sul;RS;Cultura e Tradição;Coqueiros do Sul;4305850;0;0;0;0;E
Sul;RS;Rota do Yucumã;Coronel Barros;4305871;0;0;0;0;E
Sul;RS;Rota do Yucumã;Coronel Bicaco;4305900;0;1;0;0;D
Sul;RS;Uva e Vinho;Coronel Pilar;4305934;0;0;0;0;E
Sul;RS;Uva e Vinho;Cotiporã;4305959;0;1;0;0;D
Sul;RS;Rota do Yucumã;Crissiumal;4306007;4;3;0;10.363;D
Sul;RS;Costa Doce;Cristal;4306056;2;1;1.808;0;D
Sul;RS;Rota Águas e Pedras;Cristal do Sul;4306072;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Cruz Alta;4306106;76;11;2.685;60.559;C
Sul;RS;Vale do Taquari;Cruzeiro do Sul;4306205;0;0;140;0;D
Sul;RS;Rota do Yucumã;Derrubadas;4306320;3;0;0;0;E
Sul;RS;Vale do Rio dos Sinos;Dois Irmãos;4306403;14;3;160;14.888;D
Sul;RS;Rota Águas e Pedras;Dois Irmãos das Missões;4306429;0;0;0;0;E
Sul;RS;Vale do Taquari;Dois Lajeados;4306452;0;0;0;0;E
Sul;RS;Costa Doce;Dom Feliciano;4306502;0;2;0;8.236;D
Sul;RS;Pampa Gaúcho;Dom Pedrito;4306601;23;5;281;2.525;D
Sul;RS;Litoral Norte Gaúcho;Dom Pedro de Alcântara;4306551;0;0;0;0;E
Sul;RS;Central;Dona Francisca;4306700;0;1;0;0;D
Sul;RS;Rota do Rio Uruguai;Doutor Maurício Cardoso;4306734;0;0;0;0;E
Sul;RS;Vale do Taquari;Doutor Ricardo;4306759;0;0;0;0;E
Sul;RS;Vale do Taquari;Encantado;4306809;19;4;281;10.472;D
Sul;RS;Termas e Lagos;Entre Rios do Sul;4306957;0;0;0;8.236;D
Sul;RS;Rota Missões;Entre-Ijuís;4306932;8;1;0;0;D
Sul;RS;Termas e Lagos;Erebango;4306973;0;0;0;0;E
Sul;RS;Termas e Lagos;Erechim;4307005;118;18;1.539;87.999;C
Sul;RS;Cultura e Tradição;Ernestina;4307054;0;0;0;8.236;D
Sul;RS;Campos de Cima da Serra;Esmeralda;4307401;0;1;0;11.214;D
Sul;RS;Rota do Yucumã;Esperança do Sul;4307450;0;0;0;0;E
Sul;RS;Vale do Rio dos Sinos;Estância Velha;4307609;0;0;141;8.236;D
Sul;RS;Delta do Jacuí;Esteio;4307708;22;7;56;16.472;C
Sul;RS;Vale do Taquari;Estrela;4307807;22;1;0;33.899;D
Sul;RS;Centro-Serra;Estrela Velha;4307815;0;0;67;0;D
Sul;RS;Uva e Vinho;Farroupilha;4307906;70;5;585;29.724;D
Sul;RS;Central;Faxinal do Soturno;4308003;6;1;0;0;D
Sul;RS;Vale do Taquari;Fazenda Vilanova;4308078;0;0;0;0;E
Sul;RS;Vale do Caí;Feliz;4308102;3;1;44;14.888;D
Sul;RS;Uva e Vinho;Flores da Cunha;4308201;34;4;279;17.486;D
Sul;RS;Termas e Lagos;Floriano Peixoto;4308250;0;0;613;0;D
Sul;RS;Alto da Serra do Botucaraí;Fontoura Xavier;4308300;31;1;0;3.026;D
Sul;RS;Vale do Taquari;Forquetinha;4308433;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Fortaleza dos Valos;4308458;0;0;0;0;E
Sul;RS;Rota Águas e Pedras;Frederico Westphalen;4308508;46;5;977;17.011;D
Sul;RS;Uva e Vinho;Garibaldi;4308607;42;4;609;27.481;D
Sul;RS;Carbonífera;General Câmara;4308805;0;2;0;14.888;D
Sul;RS;Termas e Lagos;Getúlio Vargas;4308904;7;2;0;591;D
Sul;RS;Rota Missões;Giruá;4309001;8;1;67;728;D
Sul;RS;Delta do Jacuí;Glorinha;4309050;0;1;0;0;D
Sul;RS;Hortênsias;Gramado;4309100;2.679;168;34.144;959.445;A
Sul;RS;Alto da Serra do Botucaraí;Gramado dos Loureiros;4309126;0;0;422;0;D
Sul;RS;Alto da Serra do Botucaraí;Gramado Xavier;4309159;1;1;0;0;D
Sul;RS;Delta do Jacuí;Gravataí;4309209;68;7;1.379;25.412;C
Sul;RS;Costa Doce;Guaíba;4309308;37;6;659;19.039;C
Sul;RS;Uva e Vinho;Guaporé;4309407;10;4;264;3.249;D
Sul;RS;Rota Missões;Guarani das Missões;4309506;0;1;45;0;D
Sul;RS;Vale do Caí;Harmonia;4309555;0;0;613;2.236;D
Sul;RS;Vale do Rio Pardo;Herveiras;4309571;0;1;0;0;D
Sul;RS;Rota do Rio Uruguai;Horizontina;4309605;34;4;341;9.881;D
Sul;RS;Rota do Yucumã;Humaitá;4309704;0;0;0;0;E
Sul;RS;Centro-Serra;Ibarama;4309753;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Ibirubá;4310009;18;5;553;0;D
Sul;RS;Vale do Paranhana;Igrejinha;4310108;0;2;67;0;D
Sul;RS;Rota do Yucumã;Ijuí;4310207;164;12;4.502;85.319;C
Sul;RS;Vale do Taquari;Ilópolis;4310306;0;1;0;0;D
Sul;RS;Litoral Norte Gaúcho;Imbé;4310330;76;10;3.108;76.217;C
Sul;RS;Vale do Taquari;Imigrante;4310363;0;0;0;0;E
Sul;RS;Rota do Yucumã;Inhacorá;4310413;0;0;300;0;D
Sul;RS;Campos de Cima da Serra;Ipê;4310439;0;0;0;0;E
Sul;RS;Termas e Lagos;Ipiranga do Sul;4310462;0;0;0;8.042;D
Sul;RS;Rota Águas e Pedras;Iraí;4310504;24;4;15;0;D
Sul;RS;Central;Itaara;4310538;0;0;715;0;D
Sul;RS;Fronteira;Itaqui;4310603;12;4;0;12.104;D
Sul;RS;Litoral Norte Gaúcho;Itati;4310652;0;0;0;0;E
Sul;RS;Termas e Lagos;Itatiba do Sul;4310702;0;0;0;0;E
Sul;RS;Central;Ivorá;4310751;0;1;0;0;D
Sul;RS;Vale do Rio dos Sinos;Ivoti;4310801;13;2;766;0;D
Sul;RS;Termas e Lagos;Jacutinga;4310900;0;0;0;0;E
Sul;RS;Costa Doce;Jaguarão;4311007;55;16;2.762;61.472;C
Sul;RS;Vale do Jaguarí;Jaguari;4311106;0;1;300;2.236;D
Sul;RS;Campos de Cima da Serra;Jaquirana;4311122;1;2;0;0;D
Sul;RS;Rota do Yucumã;Jóia;4311155;0;0;0;3.026;D
Sul;RS;Central;Júlio de Castilhos;4311205;3;1;0;0;D
Sul;RS;Rota das Terras Encantadas;Lagoa dos Três Cantos;4311270;0;1;0;0;D
Sul;RS;Rota das Araucárias;Lagoa Vermelha;4311304;47;7;3.189;648;C
Sul;RS;Vale do Taquari;Lajeado;4311403;154;9;1.794;110.079;C
Sul;RS;Pampa Gaúcho;Lavras do Sul;4311502;4;2;0;1.329;D
Sul;RS;Vale do Caí;Linha Nova;4311643;0;0;0;0;E
Sul;RS;Rota das Araucárias;Machadinho;4311700;0;3;0;0;D
Sul;RS;Litoral Norte Gaúcho;Mampituba;4311734;0;0;0;0;E
Sul;RS;Fronteira;Manoel Viana;4311759;11;2;0;0;D
Sul;RS;Litoral Norte Gaúcho;Maquiné;4311775;2;1;56;1.125;D
Sul;RS;Vale do Caí;Maratá;4311791;0;0;0;0;E
Sul;RS;Uva e Vinho;Marau;4311809;32;8;349;13.498;C
Sul;RS;Termas e Lagos;Marcelino Ramos;4311908;46;5;0;3.347;D
Sul;RS;Costa Doce;Mariana Pimentel;4311981;5;0;93;8.236;D
Sul;RS;Termas e Lagos;Mariano Moro;4312005;0;0;0;11.214;D
Sul;RS;Vale do Taquari;Marques de Souza;4312054;0;1;0;0;D
Sul;RS;Vale do Jaguarí;Mata;4312104;6;1;0;0;D
Sul;RS;Vale do Rio Pardo;Mato Leitão;4312153;0;0;0;0;E
Sul;RS;Rota Missões;Mato Queimado;4312179;0;0;0;0;E
Sul;RS;Rota das Araucárias;Maximiliano de Almeida;4312203;0;0;0;0;E
Sul;RS;Rota do Yucumã;Miraguaí;4312302;0;0;0;14.888;D
Sul;RS;Campos de Cima da Serra;Monte Alegre dos Campos;4312377;0;0;0;0;E
Sul;RS;Uva e Vinho;Monte Belo do Sul;4312385;1;1;0;0;D
Sul;RS;Vale do Caí;Montenegro;4312401;44;5;604;48.557;D
Sul;RS;Alto da Serra do Botucaraí;Mormaço;4312427;0;0;0;0;E
Sul;RS;Litoral Norte Gaúcho;Morrinhos do Sul;4312443;0;0;0;0;E
Sul;RS;Costa Doce;Morro Redondo;4312450;4;1;120;14.888;D
Sul;RS;Litoral Norte Gaúcho;Mostardas;4312500;6;7;206;16.472;C
Sul;RS;Vale do Taquari;Muçum;4312609;0;1;0;648;D
Sul;RS;Campos de Cima da Serra;Muitos Capões;4312617;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Não-Me-Toque;4312658;24;4;296;51.337;D
Sul;RS;Alto da Serra do Botucaraí;Nicolau Vergueiro;4312674;0;0;0;0;E
Sul;RS;Rota Águas e Pedras;Nonoai;4312708;11;3;69;26.159;D
Sul;RS;Uva e Vinho;Nova Alvorada;4312757;1;1;0;0;D
Sul;RS;Uva e Vinho;Nova Araçá;4312807;5;1;0;0;D
Sul;RS;Uva e Vinho;Nova Bassano;4312906;5;2;38;0;D
Sul;RS;Vale do Taquari;Nova Bréscia;4313003;1;1;141;9.444;D
Sul;RS;Rota do Rio Uruguai;Nova Candelária;4313011;0;0;0;0;E
Sul;RS;Vale do Jaguarí;Nova Esperança do Sul;4313037;2;1;183;0;D
Sul;RS;Uva e Vinho;Nova Pádua;4313086;0;1;0;0;D
Sul;RS;Central;Nova Palma;4313102;1;1;0;29.776;D
Sul;RS;Hortênsias;Nova Petrópolis;4313201;119;23;647;46.896;B
Sul;RS;Uva e Vinho;Nova Prata;4313300;41;4;143;2.236;D
Sul;RS;Rota do Yucumã;Nova Ramada;4313334;0;0;0;0;E
Sul;RS;Uva e Vinho;Nova Roma do Sul;4313359;1;1;0;1.125;D
Sul;RS;Central;Novo Cabrais;4313391;0;0;0;0;E
Sul;RS;Vale do Rio dos Sinos;Novo Hamburgo;4313409;129;10;7.097;99.118;C
Sul;RS;Rota Águas e Pedras;Novo Tiradentes;4313441;0;0;0;0;E
Sul;RS;Litoral Norte Gaúcho;Osório;4313508;26;10;1.835;45.900;C
Sul;RS;Rota das Araucárias;Paim Filho;4313607;0;1;0;0;D
Sul;RS;Litoral Norte Gaúcho;Palmares do Sul;4313656;1;2;0;52.058;D
Sul;RS;Rota Águas e Pedras;Palmitinho;4313805;6;2;17;8.236;D
Sul;RS;Rota do Yucumã;Panambi;4313904;57;6;0;14.505;C
Sul;RS;Vale do Rio Pardo;Pantano Grande;4313953;5;3;199;2.236;D
Sul;RS;Central;Paraíso do Sul;4314027;0;0;0;0;E
Sul;RS;Vale do Caí;Pareci Novo;4314035;0;0;0;0;E
Sul;RS;Vale do Paranhana;Parobé;4314050;38;2;69;17.011;D
Sul;RS;Vale do Rio Pardo;Passo do Sobrado;4314076;0;0;0;0;E
Sul;RS;Cultura e Tradição;Passo Fundo;4314100;396;19;5.989;349.768;B
Sul;RS;Termas e Lagos;Paulo Bento;4314134;0;0;0;0;E
Sul;RS;Vale do Taquari;Paverama;4314159;0;1;0;0;D
Sul;RS;Costa Doce;Pedro Osório;4314209;2;2;0;0;D
Sul;RS;Rota do Yucumã;Pejuçara;4314308;0;0;0;0;E
Sul;RS;Costa Doce;Pelotas;4314407;419;21;24.229;283.409;B
Sul;RS;Hortênsias;Picada Café;4314423;3;1;0;3.026;D
Sul;RS;Rota Águas e Pedras;Pinhal;4314456;0;0;630;54.270;D
Sul;RS;Campos de Cima da Serra;Pinhal da Serra;4314464;1;1;147;0;D
Sul;RS;Central;Pinhal Grande;4314472;0;0;0;0;E
Sul;RS;Rota Águas e Pedras;Pinheirinho do Vale;4314498;0;0;0;0;E
Sul;RS;Pampa Gaúcho;Pinheiro Machado;4314506;2;1;200;0;D
Sul;RS;Uva e Vinho;Pinto Bandeira;4314548;3;2;0;0;D
Sul;RS;Costa Doce;Piratini;4314605;8;2;0;0;D
Sul;RS;Termas e Lagos;Ponte Preta;4314787;0;0;0;0;E
Sul;RS;Vale do Caí;Portão;4314803;19;2;123;0;D
Sul;RS;Porto Alegre ;Porto Alegre;4314902;3.073;114;154.589;3.020.513;A
Sul;RS;Rota do Rio Uruguai;Porto Lucena;4315008;0;0;0;1.125;D
Sul;RS;Rota do Rio Uruguai;Porto Mauá;4315057;0;0;0;0;E
Sul;RS;Rota do Rio Uruguai;Porto Vera Cruz;4315073;0;0;0;0;E
Sul;RS;Rota Missões;Porto Xavier;4315107;6;2;0;0;D
Sul;RS;Vale do Rio dos Sinos;Presidente Lucena;4315149;0;0;0;0;E
Sul;RS;Vale do Taquari;Progresso;4315156;0;0;0;0;E
Sul;RS;Uva e Vinho;Protásio Alves;4315172;0;0;0;0;E
Sul;RS;Fronteira;Quaraí;4315305;31;2;0;2.236;D
Sul;RS;Termas e Lagos;Quatro Irmãos;4315313;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Quinze de Novembro;4315354;3;1;0;0;D
Sul;RS;Rota do Yucumã;Redentora;4315404;0;1;0;8.236;D
Sul;RS;Vale do Taquari;Relvado;4315453;0;0;0;0;E
Sul;RS;Central;Restinga Seca;4315503;3;1;0;38.011;D
Sul;RS;Rota Águas e Pedras;Rio dos Índios;4315552;0;0;0;0;E
Sul;RS;Costa Doce;Rio Grande;4315602;323;29;29.300;696.471;B
Sul;RS;Vale do Rio Pardo;Rio Pardo;4315701;11;4;230;14.209;D
Sul;RS;Vale do Paranhana;Riozinho;4315750;0;0;0;0;E
Sul;RS;Vale do Taquari;Roca Sales;4315800;0;0;0;0;E
Sul;RS;Rota Águas e Pedras;Rodeio Bonito;4315909;4;1;0;0;D
Sul;RS;Vale do Paranhana;Rolante;4316006;1;1;0;2.236;D
Sul;RS;Cultura e Tradição;Ronda Alta;4316105;1;1;0;0;D
Sul;RS;Cultura e Tradição;Rondinha;4316204;1;1;0;17.914;D
Sul;RS;Rota Missões;Roque Gonzales;4316303;0;0;0;0;E
Sul;RS;Fronteira;Rosário do Sul;4316402;53;6;998;49.939;C
Sul;RS;Rota das Terras Encantadas;Saldanha Marinho;4316436;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Salto do Jacuí;4316451;3;4;0;0;D
Sul;RS;Rota Missões;Salvador das Missões;4316477;0;0;572;0;D
Sul;RS;Vale do Caí;Salvador do Sul;4316501;1;1;0;0;D
Sul;RS;Rota das Araucárias;Sananduva;4316600;11;2;141;0;D
Sul;RS;Rota das Terras Encantadas;Santa Bárbara do Sul;4316709;7;4;0;1.125;D
Sul;RS;Vale do Taquari;Santa Clara do Sul;4316758;0;0;0;0;E
Sul;RS;Vale do Rio Pardo;Santa Cruz do Sul;4316808;167;13;2.699;102.289;C
Sul;RS;Fronteira;Santa Margarida do Sul;4316972;0;0;0;0;E
Sul;RS;Central;Santa Maria;4316907;345;18;5.890;428.404;B
Sul;RS;Rota do Rio Uruguai;Santa Rosa;4317202;84;9;910;110.191;C
Sul;RS;Uva e Vinho;Santa Tereza;4317251;0;0;173;0;D
Sul;RS;Costa Doce;Santa Vitória do Palmar;4317301;44;8;3.722;51.427;C
Sul;RS;Fronteira;SantAna do Livramento;4317103;279;29;4.946;175.810;B
Sul;RS;Vale do Jaguarí;Santiago;4317400;55;5;1.161;29.929;D
Sul;RS;Rota Missões;Santo Ângelo;4317509;66;7;1.350;53.415;C
Sul;RS;Litoral Norte Gaúcho;Santo Antônio da Patrulha;4317608;26;4;82;23.124;D
Sul;RS;Uva e Vinho;Santo Antônio do Palma;4317558;0;0;0;0;E
Sul;RS;Rota do Yucumã;Santo Augusto;4317806;3;1;181;61.826;D
Sul;RS;Rota do Rio Uruguai;Santo Cristo;4317905;9;5;0;435;D
Sul;RS;Rota das Araucárias;Santo Expedito do Sul;4317954;0;0;0;0;E
Sul;RS;Rota Missões;São Borja;4318002;68;12;418;39.785;C
Sul;RS;Uva e Vinho;São Domingos do Sul;4318051;0;0;0;0;E
Sul;RS;Vale do Jaguarí;São Francisco de Assis;4318101;1;2;0;2.236;D
Sul;RS;Hortênsias;São Francisco de Paula;4318200;69;15;71;10.056;C
Sul;RS;Fronteira;São Gabriel;4318309;88;13;19.259;114.291;C
Sul;RS;Carbonífera;São Jerônimo;4318408;8;3;0;14.888;D
Sul;RS;Rota das Araucárias;São João da Urtiga;4318424;0;0;0;10.609;D
Sul;RS;Central;São João do Polêsine;4318432;7;2;0;0;D
Sul;RS;Alto da Serra do Botucaraí;São José do Herval;4318465;0;0;0;0;E
Sul;RS;Vale do Caí;São José do Hortêncio;4318481;0;0;0;0;E
Sul;RS;Rota do Rio Uruguai;São José do Inhacorá;4318499;0;0;0;0;E
Sul;RS;Costa Doce;São José do Norte;4318507;2;4;0;0;D
Sul;RS;Rota das Araucárias;São José do Ouro;4318606;3;2;0;0;D
Sul;RS;Vale do Caí;São José do Sul;4318614;0;0;0;0;E
Sul;RS;Campos de Cima da Serra;São José dos Ausentes;4318622;6;12;0;1.125;C
Sul;RS;Vale do Rio dos Sinos;São Leopoldo;4318705;122;10;3.379;122.661;C
Sul;RS;Costa Doce;São Lourenço do Sul;4318804;57;9;2.765;118.687;C
Sul;RS;Rota Missões;São Luiz Gonzaga;4318903;40;5;512;26.480;D
Sul;RS;Uva e Vinho;São Marcos;4319000;21;1;340;24.956;D
Sul;RS;Rota do Yucumã;São Martinho;4319109;0;1;0;0;D
Sul;RS;Rota Missões;São Miguel das Missões;4319158;33;1;160;1.125;D
Sul;RS;Rota Missões;São Nicolau;4319208;0;1;0;0;D
Sul;RS;Vale do Caí;São Pedro da Serra;4319356;0;0;0;0;E
Sul;RS;Rota Missões;São Pedro do Butiá;4319372;0;0;87;3.026;D
Sul;RS;Central;São Pedro do Sul;4319406;19;3;0;8.236;D
Sul;RS;Vale do Caí;São Sebastião do Caí;4319505;6;0;0;2.236;D
Sul;RS;Central;São Sepé;4319604;20;2;0;30.113;D
Sul;RS;Rota do Yucumã;São Valério do Sul;4319737;0;0;0;3.026;D
Sul;RS;Vale do Caí;São Vendelino;4319752;0;0;0;0;E
Sul;RS;Vale do Rio dos Sinos;Sapiranga;4319901;23;4;593;24.956;D
Sul;RS;Cultura e Tradição;Sarandi;4320107;13;7;302;41.241;C
Sul;RS;Rota Águas e Pedras;Seberi;4320206;3;2;0;0;D
Sul;RS;Rota do Yucumã;Sede Nova;4320230;0;0;0;0;E
Sul;RS;Rota das Terras Encantadas;Selbach;4320305;1;1;0;24.956;D
Sul;RS;Rota do Rio Uruguai;Senador Salgado Filho;4320321;0;0;0;0;E
Sul;RS;Uva e Vinho;Serafina Corrêa;4320404;13;2;161;0;D
Sul;RS;Vale do Taquari;Sério;4320453;0;0;0;0;E
Sul;RS;Costa Doce;Sertão Santana;4320552;0;0;306;0;D
Sul;RS;Termas e Lagos;Severiano de Almeida;4320602;4;1;0;0;D
Sul;RS;Central;Silveira Martins;4320651;1;1;0;8.236;D
